0.35027036	0.074626066	0.41240928	0.2855407	-0.09554911	-0.22778237	-0.2189606	0.046575163	0.33128563	0.26621833	-0.22424357	0.035381127	0.04566501	-0.24139985	-0.055470265	0.025989864
0.035926625	0.14874865	0.46201232	-0.30821803	-0.303768	-0.17207648	-0.27843192	0.29459932	0.5385453	0.22741592	-0.5502578	0.47034246	0.187384	-0.43286377	0.32334238	0.45125365
0.20076369	0.011057403	0.42815942	0.31054065	0.19743113	-0.3171961	-0.09302439	0.29757884	0.054958787	0.36258328	0.08417313	-0.11173174	-0.050119977	-0.12646453	-0.15590379	-0.27546406
0.31627095	-0.034575097	0.4748294	0.3367075	0.0027230466	-0.26642802	-0.27647308	0.0059425337	0.120326705	0.2789753	0.05253933	-0.25738338	-0.130067	0.06689518	-0.18082194	-0.22013934
0.19644004	0.3132671	0.20837902	0.28959265	-0.20338944	-0.06883723	0.047327563	0.0007337581	0.2357667	0.09511956	-0.058237698	-0.06360079	0.24023902	-0.06582882	-0.19605759	-0.15596968
0.16004513	-0.46850765	0.60344374	0.4146285	0.90297085	-0.5575424	-0.29820195	0.53991413	-0.4761609	0.5491017	0.5243991	-0.516492	-0.39545032	0.33014464	-0.2623421	-0.5668549
0.33799163	0.002686682	0.3544902	-0.011858055	-0.096403755	-0.08792898	-0.22047798	0.025302356	0.4157537	0.038292438	-0.295864	-0.040012665	-0.019448757	-0.13137205	0.033103775	0.20615996
0.23386097	0.019658906	0.40303868	0.23837323	0.066696964	-0.18871133	-0.025432631	-0.07066506	0.3561713	0.13833262	-0.28543457	0.059460647	0.055505436	-0.31348115	0.055792257	0.08436881
0.46801606	-0.01064139	0.47550222	0.7130037	0.69081444	-0.1597889	0.2176954	-0.09931498	-0.28050646	0.29089198	0.44728202	-0.6042126	-0.008169484	0.24664429	-0.479581	-0.6868254
0.1953895	-0.2537382	0.50211525	0.13155748	0.32063216	-0.39363736	-0.23939861	0.16311164	0.034128375	0.3761486	0.04508984	-0.14190665	-0.24297619	0.0020020579	0.13254741	-0.0017958923
