-0.0057749124	0.055133596	0.023408884	0.008195139	0.09891713	0.0145725235	0.05793281	-0.09106272	-0.040917933	-0.09977747	0.081244044	0.06822116	0.076304	-0.024746504	0.0019310568	0.065985605
-0.0039873854	-0.047848668	0.07234754	0.018544113	0.04471416	-0.024014208	0.034786165	-0.06569912	-0.0210261	-0.05415096	0.12583438	0.10283056	0.06464353	-0.042750467	-0.013639485	0.024694728
0.035188448	-0.0038440574	0.06433578	-0.010860569	0.06226271	0.07764966	0.0085877795	-0.06856564	-0.013630557	-0.051302403	0.063474834	0.07260807	0.03731057	-0.038268115	0.029471494	0.07060693
-0.034344193	0.00427478	0.04179238	-0.027079947	0.13669331	0.013690091	0.04757599	-0.07203236	-0.070426546	-0.060946822	0.13036585	0.11485372	0.042311225	-0.06341673	-0.015994295	0.01452184
-0.026945204	0.011772938	0.019748941	0.039097007	0.11080264	0.04287736	0.00027214023	0.032589804	-0.06857292	-0.09922915	0.13937132	0.12545584	0.06370639	-0.034214053	0.013088628	0.023886614
-0.02747404	0.026551241	0.039015647	-0.11042668	0.057838276	-0.03964898	0.06514142	-0.06341693	-0.02127405	0.034418095	0.07575076	0.11276864	0.058220893	-0.0437923	0.01085295	0.07497898
0.04097014	-0.015681786	0.101862155	0.047856092	0.069530636	-0.036145456	-0.036185976	-0.028848477	0.0046209805	-0.090507664	0.18498716	-0.045597438	0.07592049	-0.04341344	-0.00045932957	0.03139308
0.036349423	0.025764173	0.0007623505	-0.045422073	0.055636395	-0.0421577	0.06927965	-0.011731717	-0.0985059	-0.0093277665	0.140118	0.05796308	-0.011540785	0.01798247	0.025505204	0.10299447
0.009705461	-0.0032912267	0.04244817	0.010819414	-0.0010969348	-0.0049258987	0.037766613	-0.070129424	0.024655405	-0.06980853	0.1976661	0.06587217	0.06788729	-0.029095698	0.0090364115	-0.0168083
0.008121715	-0.050076403	0.07505888	0.035579678	0.09947594	0.0057656276	0.004741559	-0.02072469	-0.027402738	-0.039250594	0.14299423	0.13126521	0.054560926	0.07524446	0.07651023	0.024643078
-0.0349675	0.0414259	0.076841295	0.07224434	0.08314637	0.050372206	0.046000086	-0.06346351	-0.0044957115	-0.06602516	0.10055243	0.074524075	-0.03160858	0.040053174	-0.004371703	-0.022449248
-0.028747812	0.08890843	0.04114698	-0.010174497	0.08474574	-0.016634345	-0.013517999	-0.09924362	-0.042397514	-0.11242405	0.16456878	0.13494487	0.076464824	0.003272324	-0.017732373	-0.011847896
-0.0024342448	0.041413702	-0.020399923	-0.006783974	-0.000348723	0.026175542	0.027310304	-0.089052305	0.010427806	-0.026493696	0.10749302	0.07282079	0.03930381	-0.046946373	-0.031573355	0.007930975
-0.03424119	0.018496288	-0.027161106	-0.024346916	-0.057573847	0.017438667	0.030476902	-0.02389114	-0.09980407	-0.050631493	0.13962474	-0.071879655	0.04476458	0.0066033034	0.049315	-0.064844735
0.04043199	0.05050076	0.0765167	-0.00957427	0.073753476	0.0060637295	0.05182739	-0.054906398	0.01682924	0.021221273	0.12336943	-0.016532764	0.036082264	-0.016156696	-0.0016385255	0.028716613
-0.02199668	-0.03681301	-0.01338757	0.05114185	0.009646493	0.023788547	0.106444985	-0.104658745	0.028029885	-0.111563995	-0.013992326	0.029389093	0.037420835	0.010912631	0.007541466	0.009893845
0.0063997046	0.0495784	0.08253403	0.051482003	0.035965044	-0.0029696529	0.031138804	-0.044858947	-0.033101488	-0.017832652	0.07360776	0.07715199	-0.013928423	-0.011554538	0.016792571	0.031202706
-0.025624946	0.05307555	0.024653137	-0.051215388	0.0024414822	0.058201108	0.0977893	-0.07423577	-0.058435753	-0.056975182	0.13341151	0.11134192	0.09419742	0.00021756462	0.06261146	-0.054791763
0.0054181116	0.033709247	-0.027987638	-0.0051308055	0.13513482	0.007387692	0.06956271	0.028052336	-0.034946993	0.036335845	0.17779264	0.09993478	0.03318291	0.062750906	0.005937444	-0.07521612
0.033543866	0.040985167	0.09820623	0.08035996	-0.0073976223	0.048948444	-0.01638248	-0.04164001	0.026915448	-0.055494167	0.10407029	0.109928094	0.027813036	-0.055866946	0.08655702	-0.023703007
-0.016002776	0.037257444	0.007546768	-0.029599762	0.013978261	0.010793006	0.042954944	-0.04956446	-0.0260752	-0.026822468	-0.027657097	0.091220364	0.15789533	0.012960887	0.0012191953	0.02977881
-0.06840163	0.013006216	-0.03164231	0.04180551	-0.0022138131	0.020525282	0.08213083	0.009166462	-0.05451818	-0.02687983	0.10840651	-0.08865898	0.096455656	-0.056153696	0.032543886	-0.08291007
0.08208736	-0.012289181	0.037598174	0.05623885	0.085620984	0.10208508	0.058679253	-0.06490931	0.04753519	0.06436063	-0.019104736	0.046039674	0.060011666	0.15783386	0.064166576	0.02961537
0.022053165	0.037327696	0.012461321	-0.005839506	0.014744838	0.019628631	0.06357027	-0.006769793	-0.00647562	-0.055286124	-0.04626707	0.020574624	0.10881861	0.002967405	0.06155968	0.052152965
0.00301587	0.048286848	0.020367369	-0.02909448	0.018224452	0.06464381	-0.012201162	-0.017763812	-0.025163162	-0.04304447	0.19498366	0.09617216	-0.031909104	0.06645167	0.006442593	0.11540285
-0.04704865	0.075878315	0.032228187	-0.05726632	0.026101459	0.029672055	-0.02306904	0.035329986	-0.025283772	-0.14840792	0.1267361	0.1143903	-0.004836141	-0.10628587	-0.023804856	0.00942385
0.021590242	-0.003070579	0.055565763	-0.034898646	0.036381476	0.005537166	0.013766486	0.03744734	-0.059426267	0.07655521	0.09460327	0.08584432	0.059086174	-0.022748053	-0.041563157	0.01802951
-0.10083171	0.0131967375	0.037581325	-0.056162674	0.023133129	-0.025527775	0.07057264	-0.03113274	0.012878997	0.0022347115	0.067387685	-0.021140415	0.03173935	-0.113630086	-0.061194103	0.10515201
0.0177378	-0.045497432	-0.008076012	-0.0067315577	-0.020701963	0.030002918	0.0108462125	-0.046335872	-0.025469905	-0.09673177	0.04643674	0.048090175	0.064804055	-0.006773443	0.020560581	-0.021045832
0.030983742	-0.041876376	0.03691698	0.035507355	0.0006467152	-0.048205428	0.028535651	-0.0483595	-0.0022484274	-0.03652999	0.07352784	0.12776878	0.10922023	-0.06249914	0.08851352	-0.034287546
0.030024406	0.049296472	-0.049787555	-0.044276703	0.016764259	-0.04262027	0.022317803	-0.065258175	-0.100194	-0.050822973	0.053856168	0.20113778	0.021478567	-0.05849939	0.08642116	0.02239449
-0.022561437	-0.017860552	0.00869439	-0.13125375	0.06255099	-0.07685249	-0.0061129774	-0.008434555	-0.05282722	-0.107599586	0.15353484	-0.0048337067	-0.030611264	0.009104523	-0.009761262	-0.062410336
